"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"215664_s_at" -4.29481826125 3.990413047125 -6.52229646420345 0.000178836426981292 0.0449344192336351 1.30954570878027
"223497_at" -3.8482028325 11.37782574375 -6.52034165642153 0.000179206289020836 0.0449344192336351 1.30761507047439
"228547_at" -2.984887883 7.50924530475 -6.51766689153431 0.000179713740513113 0.0449344192336351 1.30497249518702
"235988_at" -2.92481020875 3.645612073125 -6.51248530568566 0.000180701300740342 0.0449344192336351 1.29985036820146
"222634_s_at" 1.5298015635 9.3785275925 6.51193739760438 0.000180806076477361 0.0449344192336351 1.29930852372423
"211740_at" 2.3873986805 6.93741126925 6.49907203429418 0.000183285681198844 0.0450970501716759 1.28657323404607
"240682_at" -3.02906304075 4.023520372375 -6.49574925122732 0.000183932180892726 0.0450970501716759 1.2832802070859
"204926_at" 4.35700155825 4.541104581875 6.49533128327917 0.000184013681205492 0.0450970501716759 1.28286587045662
"1556181_at" -1.5142678385 7.4395806975 -6.4845136526189 0.00018613695927292 0.0450970501716759 1.2721335380848
"219493_at" 3.09061796125 6.243144856625 6.48413702702561 0.000186211368677681 0.0450970501716759 1.27175958078468
"216604_s_at" -1.685052517 6.79869360225 -6.47859357706347 0.000187310387095628 0.0450970501716759 1.26625305649281
"241935_at" -1.68462056825 9.056464356375 -6.47640655782623 0.000187745943093485 0.0450970501716759 1.26407939511296
"240256_at" 2.76732205975 4.621583004625 6.47131902871876 0.0001887634815619 0.0450970501716759 1.25902028891532
"222325_at" -1.93165275475 9.297191677375 -6.47071920949329 0.000188883849827413 0.0450970501716759 1.25842357633494
"235599_at" -3.90191413825 4.850513255125 -6.46520196263449 0.000189995001008643 0.0451651160006414 1.25293248572067
"230316_at" -2.0055306595 8.25132494 -6.45394048613991 0.000192285476086507 0.0455117246970986 1.24171084252429
"210073_at" -1.85787892 7.16842928075 -6.44737907702849 0.000193634042163652 0.0456333674797315 1.23516424379007
"229155_at" -2.83519009125 6.924918357125 -6.43870780847712 0.000195432284869731 0.0458594857306975 1.22650305101082
"206440_at" 2.0172809625 5.274827859 6.43192039638365 0.00019685271429531 0.0459953938209234 1.21971597423872
"239219_at" 3.854198828 3.09953027425 6.41754004206501 0.000199899936919723 0.0464025183596339 1.20531439331142
"228868_x_at" 3.407096873 5.15830828175 6.41570491239023 0.000200292534666184 0.0464025183596339 1.20347440810949
"204620_s_at" 2.94626101125 9.722354519375 6.39801923081282 0.000204120027499659 0.0470897152048264 1.18571698909992
"209714_s_at" 2.8726343725 7.34917448575 6.39208518815518 0.000205422282511901 0.0471019946918733 1.17974873856558
"206165_s_at" -2.997112888 6.01115391525 -6.38993579497085 0.000205896236513173 0.0471019946918733 1.17758569666012
"213599_at" 2.58230554425 7.068616072125 6.37730737483388 0.000208705359716281 0.0473729176115578 1.16486355936908
"203385_at" -1.36436741325 8.522848019125 -6.37604701642436 0.000208988031774421 0.0473729176115578 1.1635925780262
"224396_s_at" 2.561079317 8.19499593875 6.37297028068502 0.00020967985481476 0.0473729176115578 1.16048894142488
